,Date,Open,High,Low,Close,Adj Close,Volume,Stock,Sentiment Score
213,2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.8600006103516,222.27806091308597,28950800,MSFT,0.4140418469905853
214,2020-10-14,223.0,224.22000122070312,219.1300048828125,220.8600006103516,220.2832794189453,23451700,MSFT,0.41459648801831256
215,2020-10-15,217.1000061035156,220.3600006103516,216.00999450683597,219.66000366210938,219.08642578125,22733100,MSFT,0.41459648801831256
216,2020-10-16,220.1499938964844,222.2899932861328,219.32000732421875,219.66000366210938,219.08642578125,26057900,MSFT,0.41459648801831256
217,2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,213.6606292724609,27625800,MSFT,0.41459648801831256
218,2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.6499938964844,214.0894927978516,22753500,MSFT,0.41459648801831256
219,2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,214.23912048339844,22724900,MSFT,0.41459648801831256
220,2020-10-22,213.92999267578125,216.05999755859372,211.6999969482422,214.88999938964844,214.3288726806641,22351500,MSFT,0.4148600339889527
221,2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753903,215.66537475585938,18879600,MSFT,0.41459648801831256
222,2020-10-26,213.8500061035156,216.33999633789062,208.1000061035156,210.0800018310547,209.53143310546875,37111600,MSFT,0.41459648801831256
223,2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,212.6931610107422,36700300,MSFT,0.41459648801831256
224,2020-10-28,207.6699981689453,208.83999633789062,202.1000061035156,202.67999267578125,202.1507568359375,51195600,MSFT,0.41459648801831256
225,2020-10-29,204.07000732421875,207.3600006103516,203.3699951171875,204.72000122070312,204.1854248046875,31432600,MSFT,0.4156178891658783
226,2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,201.9413146972656,36953700,MSFT,0.41459648801831256
227,2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,201.8016662597656,30842200,MSFT,0.41459648801831256
228,2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,205.89096069335938,27512000,MSFT,0.41459648801831256
229,2020-11-04,214.0200042724609,218.32000732421875,212.4199981689453,216.38999938964844,215.824951171875,42311800,MSFT,0.41459648801831256
230,2020-11-05,222.0399932861328,224.1199951171875,221.1499938964844,223.2899932861328,222.7069396972656,36080100,MSFT,0.41459648801831256
231,2020-11-06,222.25999450683597,224.3600006103516,218.02999877929688,223.72000122070312,223.1358184814453,25231900,MSFT,0.41459648801831256
232,2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,217.8197326660156,44395000,MSFT,0.41459648801831256
233,2020-11-10,214.5,216.5,209.72000122070312,211.00999450683597,210.45899963378903,44045100,MSFT,0.41459648801831256
234,2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,215.9845428466797,29440800,MSFT,0.41459648801831256
235,2020-11-12,217.2100067138672,219.1100006103516,214.4600067138672,215.44000244140625,214.87744140625,21593900,MSFT,0.41459648801831256
236,2020-11-13,216.3600006103516,217.4199981689453,214.16000366210938,216.50999450683597,215.94464111328125,18621100,MSFT,0.41459648801831256
237,2020-11-16,214.8699951171875,217.7400054931641,214.5200042724609,217.22999572753903,216.6627655029297,24953300,MSFT,0.41459648801831256
238,2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,213.90000915527344,24154100,MSFT,0.41459648801831256
239,2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,211.0800018310547,28372800,MSFT,0.41459648801831256
240,2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,212.4199981689453,24792700,MSFT,0.41459648801831256
241,2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,210.38999938964844,22829100,MSFT,0.41459648801831256
242,2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.1100006103516,210.1100006103516,25683500,MSFT,0.41459648801831256
243,2020-11-24,209.58999633789062,214.25,208.8600006103516,213.8600006103516,213.8600006103516,33979700,MSFT,0.41459648801831256
244,2020-11-25,215.1100006103516,215.2899932861328,212.4600067138672,213.8699951171875,213.8699951171875,21012900,MSFT,0.41459648801831256
245,2020-11-27,214.8500061035156,216.2700042724609,214.0399932861328,215.22999572753903,215.22999572753903,14512200,MSFT,0.41459648801831256
246,2020-11-30,214.1000061035156,214.75999450683597,210.83999633789062,214.07000732421875,214.07000732421875,33064800,MSFT,0.41459648801831256
247,2020-12-01,214.50999450683597,217.32000732421875,213.3500061035156,216.2100067138672,216.2100067138672,30931300,MSFT,0.41459648801831256
248,2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,215.3699951171875,23724500,MSFT,0.41459648801831256
249,2020-12-03,214.6100006103516,216.3800048828125,213.6499938964844,214.2400054931641,214.2400054931641,25120900,MSFT,0.41459648801831256
250,2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.3600006103516,214.3600006103516,24666000,MSFT,0.41459648801831256
251,2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,214.2899932861328,24595900,MSFT,0.41459648801831256
